Paragraph ID,Sentence Index,English Sentence,Chinese Sentence
chap5_para1120,2,,这一过程很简单：同时递归地交替探索两个表达式，并在这个过程中创建合一子，如果结构中的两个对应点不匹配则返回失败。
chap5_para1120,3,,这个过程中存在一个高代价的步骤：当匹配某变量和一个复合项时，必须检查这个变量是否出现在这一复合项中；如果是，则匹配失败，因为无法构建一致的合一子。
chap5_para1120,4,,例如，S(x)无法与S(S(x))合一。
chap5_para1120,5,,这种出现检验（occur check）使得整个算法的复杂性是待合一的表达式规模的二次方。
chap5_para1120,6,,包括许多逻辑编程系统在内的一些系统干脆取消了出现检验，将避免不可靠推断的责任推给用户。
chap5_para1120,7,,其他系统则使用具有线性复杂性的更为复杂的合一算法。
chap5_para1121,1,,图9-1　合一算法。
chap5_para1121,2,,参数x和y可以是任意表达式：一个常量或者一个变量，或复合表达式（如复合的语句或项），或一系列表达式。
chap5_para1121,3,,参数是一个置换，初始值为空置换，但会随着我们在输入、逐个比较表达式元素的递归中加入。
chap5_para1121,4,,"在如F(A, B)的复合表达式中，Op(x)函数提取函数符号F而Args(x)函数提取参数表(A,B)"
chap5_para1122,1,,9.2.2　存储与检索
chap5_para1123,1,,用于告知和询问知识库的Tell、Ask和AskVar函数的底层是更基本的Store和Fetch函数。
chap5_para1123,2,,Store(s)将语句s存入知识库，而Fetch(q)返回所有使查询q与知识库中某个语句合一的合一子。
chap5_para1123,3,,"之前我们用于解释合一的例题（找出能与Knows(John, x)合一的所有事实）就是Fetch的一个实例。"
chap5_para1124,1,,实现Store和Fetch最简单的方式就是在一个长列表中列出所有事实，并将每个查询与列表中的每个元素合一。
chap5_para1124,2,,这种过程很低效，却可以正常工作。
chap5_para1124,3,,本节余下部分将概述使检索更为高效的方法。
chap5_para1125,1,,我们可以通过确保仅对有一定合一可能的语句进行合一来使Fetch更高效。
chap5_para1125,2,,"例如，合一Knows(John, x)和Brother(Richard, John)就没什么意义。"
chap5_para1125,3,,我们可以通过索引知识库中的事实来避免这种合一。
chap5_para1125,4,,一种叫作谓词索引的简单方法将所有Knows开头的事实放入一个存储桶内，而将所有Brother开头的事实放入另一个存储桶内。
chap5_para1125,5,,而这些存储桶可以用哈希表存储，以提高效率。
chap5_para1126,1,,谓词索引对于谓词符号很多而每个符号只有少量子句的情形非常有用。
chap5_para1126,2,,但有时，一个谓词有许多子句。
chap5_para1126,3,,"例如，假设税务部门想用谓词Employs(x, y)掌握雇佣关系情况。"
chap5_para1126,4,,这就会形成一个非常大的存储桶，其中很可能有几百万雇主和几千万雇员。
chap5_para1126,5,,"用谓词索引方法回答如Employs(x, Richard)这样的查询就需要搜索整个存储桶。"
chap5_para1127,1,,对于这类特殊的查询，如果除谓词外再使用第二个参数一起索引事实的话，就可能改善效率。
chap5_para1127,2,,这种方法也许要用到组合的哈希表键值。
chap5_para1127,3,,这样我们只要用查询构造键值，就能精确地检索到能与查询合一的事实。
chap5_para1127,4,,"对于其他查询，如Employs(IBM, y)，我们可能需要结合谓词和第一个参数来索引事实。"
chap5_para1127,5,,因此，事实可以存储在多个索引键值之下，以便各种可能与之合一的查询迅速地找到它们。
chap5_para1128,1,,给定要存储的语句，可以对所有可能与之合一的查询构建索引。
chap5_para1128,2,,"对于Employs(IBM, Richard)这样的事实，查询为"
chap5_para1129,1,,"Employs(IBM, Richard)（IBM是否雇佣了理查？"
chap5_para1129,2,,）
chap5_para113,1,5.,图5-10　使用蒙特卡罗树搜索（MCTS）选择移动的算法的一次迭代，该算法使用“应用于树搜索的置信上界”法（UCT）作为选择度量，此时已完成了100次迭代。
chap5_para113,2,3.,（a）选择移动，沿着树一直向下，到标记为27/35（35次模拟中黑方赢了27次）的叶节点结束。
chap5_para113,3,2Interleaving search and inference,（b）扩展所选节点并进行模拟，最终黑方获胜。
chap5_para113,4,,（c）将模拟结果沿树反向传播
chap5_para1130,1,,"Employs(x, Richard)（谁雇佣了理查？"
chap5_para1130,2,,）
chap5_para1131,1,,"Employs(IBM, y)（IBM雇佣了谁？"
chap5_para1131,2,,）
chap5_para1132,1,,"Employs(x, y)（谁雇佣了谁？"
chap5_para1132,2,,）
chap5_para1133,1,,这些查询构成了一个包容格（subsumption lattice），如图9-2a所示。
chap5_para1133,2,,包容格具有一些有趣的性质。
chap5_para1133,3,,格中任意节点的子节点都是对父节点进行一次置换而来，而任意两个节点的 “最高” 共同后代则是应用最一般合一子的结果。
chap5_para1133,4,,具有重复常量的语句的格略有不同，如图9-2b所示。
chap5_para1133,5,,尽管函数符号并未在图中体现，但它们也可以被纳入这种格结构中。
chap5_para1134,1,,"图9-2　（a）最低节点为Employs(IBM, Richard)的包容格。"
chap5_para1134,2,,"（b）语句Employs(John, John)的包容格"
chap5_para1135,1,,对于只有少量参数的谓词符号，为包容格中每一个点创建一个索引是一种很好的权衡。
chap5_para1135,2,,这增加了一点点存储时间，但节省了检索时间。
chap5_para1135,3,,然而，对于有n个参数的谓词，其包容格含有O(2n)个节点。
chap5_para1135,4,,如果允许函数符号的话，节点的数量同样是要存储的语句中项的数量的指数级。
chap5_para1135,5,,这就会导致大量的索引。
chap5_para1136,1,,我们不得不采用一些方法将索引的范围限制为可能被查询频繁使用的节点，否则我们花在创建索引上的时间可能比使用索引而节省的时间还多。
chap5_para1136,2,,我们可以采取固定的策略，譬如只维护键值由一个谓词和单个参数构成的索引。
chap5_para1136,3,,我们还可以习得一种自适应的策略，它能够创建索引来满足各类查询的要求。
chap5_para1136,4,,对于事实数量以十亿计的商用数据库，一直有对这一课题的大量的研究、技术开发和持续改进。
chap5_para1138,1,,在7.5节中我们展示了用于命题确定子句知识库的前向链接算法。
chap5_para1138,2,,本节我们拓展这个概念以涵盖一阶确定子句。
chap5_para1139,1,,当然，有一些逻辑语句无法被表述为确定子句，因此也无法用这种方法处理。
chap5_para1139,2,,但形如Antecedent ⇒ Consequent的规则足以涵盖许多有趣的真实世界系统。
chap5_para114,1,We saw how AC-3 can reduce the domains of variables before we begin the search.,● 选择：从搜索树的根节点开始，选择一个移动（在选择策略的指导下），到达一个后继节点，然后重复该过程，沿着树向下移动到叶节点。
chap5_para114,2,"But inference can be even more powerful during the course of a search: every time we make a choice of a value for a variable, we have a brand-new opportunity to infer new domain reductions on the neighboring variables.",图5-10a为一棵搜索树，根表示白方刚刚移动的状态，到目前为止，白方已经在100次模拟中赢了37次。
chap5_para114,3,,粗箭头表示黑方选择的移动，在它指向的节点上黑方赢了60/79次。
chap5_para114,4,,这是3种移动中最高的胜率，所以选择它是一次利用。
chap5_para114,5,,但为了探索，选择2/11节点也是合理的——只有11次模拟，该节点的估值仍有很高的不确定性，如果我们获得更多相关信息，它最终可能是最好的。
chap5_para114,6,,继续选择直到到达标有27/35的叶节点。
chap5_para1140,1,,9.3.1　一阶确定子句
chap5_para1141,1,,一阶确定子句是文字的析取式，其中必须有且仅有一个正文字。
chap5_para1141,2,,这意味着确定子句要么是原子的，要么是前件为正文字的合取、后件为单个正文字的蕴涵式。
chap5_para1141,3,,存在量词在此处不能使用，而全称量词则被隐式地表示：如果你在确定子句中看到x，就意味着有隐含的∀x量词。
chap5_para1141,4,,典型的一阶逻辑确定子句如下：
chap5_para1142,1,,但文字King(x)和Greedy(y)也可以看作确定子句。
chap5_para1142,2,,一阶文字可以含有变量，因此Greedy(y)被解释为“每个人都是贪婪的”（全称量词是隐含的）。
chap5_para1143,1,,我们用确定子句表示如下问题：
chap5_para1144,1,,法律规定，美国人将武器出售给敌对国家是犯罪行为。
chap5_para1144,2,,诺诺（Nono）国是美国的敌人，它拥有一些导弹，所有导弹都是韦斯特（West）上校出售给它的，而韦斯特上校是美国人。
chap5_para1145,1,,首先，我们用一阶确定子句表示这些事实。
chap5_para1146,1,,“……美国人将武器出售给敌对国家是犯罪行为”：
chap5_para1148,1,,表示“诺诺国……拥有一些导弹”的语句被转换为两个存在量化的确定子句，其中引入了新的常量M1：
chap5_para115,1,One of the simplest forms of inference is called forward checking.,● 扩展：我们通过为所选节点生成一个新的子节点的方式增长搜索树，图5-10b中展示了标记为0/0的新节点。
chap5_para115,2,"Whenever a variable X is assigned, the forward-checking process establishes arc consistency for it: for each unassigned variable Y that is connected to X by a constraint, delete from Y 's domain any value that is inconsistent with the value chosen for X.",（一些版本在这一步中会生成多个子节点。
chap5_para115,3,,）
chap5_para1151,1,,“所有导弹都是韦斯特上校出售给它的”：
chap5_para1153,1,,我们还需要知道导弹是武器：
chap5_para1155,1,,且我们必须知道美国的敌人是“敌对的”：
chap5_para1157,1,,“而韦斯特上校是美国人……”：
chap5_para1159,1,,“诺诺国是美国的敌人……”：
chap5_para116,1,Figure 5.,● 模拟：我们从新生成的子节点开始执行一次模拟，根据模拟策略为两个参与者选择移动。
